"user_id","visited_home","viewed_products","added_to_cart","started_checkout","completed_purchase"
"user_2678",0,0,0,0,0
"user_2679",1,0,0,0,0
"user_2680",1,0,0,0,0
"user_2681",1,0,0,0,0
"user_2682",1,0,0,0,0
"user_2683",0,0,0,0,0
"user_2684",0,0,0,0,0
"user_2685",1,1,1,0,0
"user_2686",1,0,0,0,0
"user_2687",1,1,0,0,0
"user_2688",0,0,0,0,0
"user_2689",1,0,0,0,0
"user_2690",0,0,0,0,0
"user_2691",1,0,0,0,0
"user_2692",1,0,0,0,0
"user_2693",1,1,0,0,0
"user_2694",1,0,0,0,0
"user_2695",1,1,0,0,0
"user_2696",0,1,0,0,0
"user_2697",1,1,0,0,0
"user_2698",0,0,0,0,0
"user_2699",1,0,0,0,0
"user_2700",0,0,0,0,0
"user_2701",1,0,0,0,0
"user_2702",1,1,0,0,0
"user_2703",1,0,0,0,0
"user_2704",1,0,0,0,0
"user_2705",1,1,0,0,0
"user_2706",0,0,0,0,0
"user_2707",0,0,0,0,0
"user_2708",0,0,0,0,0
"user_2709",0,1,0,0,0
"user_2710",1,0,0,0,0
"user_2711",0,1,0,0,0
"user_2712",1,0,0,0,0
"user_2713",1,1,1,0,0
"user_2714",1,0,0,0,0
"user_2715",1,0,0,0,0
"user_2716",0,0,0,0,0
"user_2717",1,1,1,1,0
"user_2718",1,0,0,0,0
"user_2719",1,1,0,0,0
"user_2720",1,0,0,0,0
"user_2721",0,0,0,0,0
"user_2722",1,0,0,0,0
"user_2723",1,0,0,0,0
"user_2724",0,0,0,0,0
"user_2725",0,0,0,0,0
"user_2726",0,0,0,0,0
"user_2727",1,0,0,0,0
"user_2728",1,0,0,0,0
"user_2729",1,1,0,0,0
"user_2730",1,0,0,0,0
"user_2731",1,0,0,0,0
"user_2732",1,0,0,0,0
"user_2733",0,0,0,0,0
"user_2734",1,0,0,0,0
"user_2735",0,0,0,0,0
"user_2736",1,0,0,0,0
"user_2737",1,1,0,0,0
"user_2738",1,0,0,0,0
"user_2739",1,1,0,0,0
"user_2740",0,0,0,0,0
"user_2741",1,1,1,1,1
"user_2742",1,0,0,0,0
"user_2743",1,0,0,0,0
"user_2744",1,1,1,0,0
"user_2745",0,1,1,0,0
"user_2746",1,0,0,0,0
"user_2747",1,1,0,0,0
"user_2748",1,0,0,0,0
"user_2749",1,1,0,0,0
"user_2750",1,0,0,0,0
"user_2751",1,1,0,0,0
"user_2752",1,0,0,0,0
"user_2753",1,0,0,0,0
"user_2754",1,1,0,0,0
"user_2755",1,0,0,0,0
"user_2756",1,1,1,1,0
"user_2757",1,0,0,0,0
"user_2758",0,1,0,0,0
"user_2759",1,0,0,0,0
"user_2760",1,0,0,0,0
"user_2761",1,0,0,0,0
"user_2762",1,1,0,0,0
"user_2763",1,0,0,0,0
"user_2764",1,0,0,0,0
"user_2765",1,1,0,0,0
"user_2766",1,0,0,0,0
"user_2767",1,0,0,0,0
"user_2768",1,0,0,0,0
"user_2769",1,1,0,0,0
"user_2770",1,0,0,0,0
"user_2771",1,0,0,0,0
"user_2772",1,1,0,0,0
"user_2773",1,1,1,0,0
"user_2774",1,0,0,0,0
"user_2775",1,0,0,0,0
"user_2776",0,0,0,0,0
"user_2777",1,1,1,1,1
"user_2778",1,0,0,0,0
"user_2779",1,0,0,0,0
"user_2780",1,0,0,0,0
"user_2781",1,0,0,0,0
"user_2782",1,1,0,0,0
"user_2783",1,0,0,0,0
"user_2784",0,0,0,0,0
"user_2785",0,0,0,0,0
"user_2786",1,0,0,0,0
"user_2787",0,0,0,0,0
"user_2788",1,0,0,0,0
"user_2789",1,1,0,0,0
"user_2790",0,0,0,0,0
"user_2791",1,1,1,1,0
"user_2792",1,0,0,0,0
"user_2793",1,1,0,0,0
"user_2794",1,0,0,0,0
"user_2795",0,0,0,0,0
"user_2796",1,1,1,1,0
"user_2797",1,0,0,0,0
"user_2798",1,0,0,0,0
"user_2799",1,1,0,0,0
"user_2800",0,0,0,0,0
"user_2801",1,0,0,0,0
"user_2802",1,0,0,0,0
"user_2803",1,0,0,0,0
"user_2804",1,1,1,0,0
"user_2805",1,1,0,0,0
"user_2806",1,0,0,0,0
"user_2807",1,0,0,0,0
"user_2808",0,0,0,0,0
"user_2809",1,0,0,0,0
"user_2810",0,0,0,0,0
"user_2811",0,1,0,0,0
"user_2812",1,1,0,0,0
"user_2813",1,0,0,0,0
"user_2814",0,0,0,0,0
"user_2815",0,1,1,0,0
"user_2816",1,0,0,0,0
"user_2817",1,1,0,0,0
"user_2818",0,1,0,0,0
"user_2819",1,1,1,0,0
"user_2820",1,0,0,0,0
"user_2821",1,0,0,0,0
"user_2822",1,0,0,0,0
"user_2823",1,0,0,0,0
"user_2824",0,0,0,0,0
"user_2825",1,1,1,1,1
"user_2826",1,0,0,0,0
"user_2827",1,0,0,0,0
"user_2828",1,1,0,0,0
"user_2829",1,0,0,0,0
"user_2830",1,0,0,0,0
"user_2831",1,1,1,0,0
"user_2832",1,0,0,0,0
"user_2833",1,0,0,0,0
"user_2834",0,0,0,0,0
"user_2835",1,0,0,0,0
"user_2836",1,1,1,0,0
"user_2837",0,0,0,0,0
"user_2838",1,0,0,0,0
"user_2839",1,0,0,0,0
"user_2840",0,1,1,1,0
"user_2841",1,0,0,0,0
"user_2842",1,1,1,1,1
"user_2843",0,0,0,0,0
"user_2844",1,0,0,0,0
"user_2845",1,1,0,0,0
"user_2846",1,1,0,0,0
"user_2847",1,0,0,0,0
"user_2848",1,1,1,1,0
"user_2849",1,0,0,0,0
"user_2850",1,1,0,0,0
"user_2851",0,0,0,0,0
"user_2852",1,1,0,0,0
"user_2853",1,0,0,0,0
"user_2854",1,0,0,0,0
"user_2855",0,1,1,1,0
"user_2856",1,0,0,0,0
"user_2857",1,1,0,0,0
"user_2858",0,0,0,0,0
"user_2859",1,0,0,0,0
"user_2860",1,0,0,0,0
"user_2861",1,0,0,0,0
"user_2862",1,1,0,0,0
"user_2863",1,1,1,0,0
"user_2864",1,1,0,0,0
"user_2865",1,1,0,0,0
"user_2866",1,0,0,0,0
"user_2867",1,1,0,0,0
"user_2868",0,0,0,0,0
"user_2869",1,0,0,0,0
"user_2870",1,0,0,0,0
"user_2871",1,1,0,0,0
"user_2872",1,0,0,0,0
"user_2873",1,1,1,0,0
"user_2874",1,0,0,0,0
"user_2875",1,0,0,0,0
"user_2876",0,1,0,0,0
"user_2877",1,0,0,0,0
"user_2878",1,0,0,0,0
"user_2879",1,0,0,0,0
"user_2880",0,1,0,0,0
"user_2881",1,0,0,0,0
"user_2882",1,0,0,0,0
"user_2883",0,0,0,0,0
"user_2884",1,0,0,0,0
"user_2885",1,1,0,0,0
"user_2886",0,0,0,0,0
"user_2887",1,1,0,0,0
"user_2888",1,1,0,0,0
"user_2889",1,0,0,0,0
"user_2890",0,1,0,0,0
"user_2891",1,0,0,0,0
"user_2892",0,0,0,0,0
"user_2893",1,1,0,0,0
"user_2894",1,0,0,0,0
"user_2895",1,1,1,0,0
"user_2896",1,0,0,0,0
"user_2897",1,1,1,0,0
"user_2898",1,0,0,0,0
"user_2899",1,1,0,0,0
"user_2900",1,0,0,0,0
"user_2901",0,0,0,0,0
"user_2902",1,0,0,0,0
"user_2903",1,0,0,0,0
"user_2904",1,0,0,0,0
"user_2905",0,0,0,0,0
"user_2906",1,0,0,0,0
"user_2907",0,0,0,0,0
"user_2908",1,1,0,0,0
"user_2909",1,0,0,0,0
"user_2910",1,0,0,0,0
"user_2911",1,0,0,0,0
"user_2912",1,0,0,0,0
"user_2913",0,0,0,0,0
"user_2914",1,0,0,0,0
"user_2915",0,0,0,0,0
"user_2916",1,0,0,0,0
"user_2917",1,0,0,0,0
"user_2918",1,0,0,0,0
"user_2919",1,0,0,0,0
"user_2920",1,0,0,0,0
"user_2921",1,0,0,0,0
"user_2922",1,0,0,0,0
"user_2923",1,0,0,0,0
"user_2924",1,0,0,0,0
"user_2925",1,1,1,0,0
"user_2926",1,0,0,0,0
"user_2927",1,0,0,0,0
"user_2928",0,0,0,0,0
"user_2929",1,0,0,0,0
"user_2930",1,1,0,0,0
"user_2931",1,0,0,0,0
"user_2932",1,1,1,0,0
"user_2933",1,0,0,0,0
"user_2934",1,1,0,0,0
"user_2935",1,1,0,0,0
"user_2936",1,1,0,0,0
"user_2937",1,1,0,0,0
"user_2938",1,1,0,0,0
"user_2939",1,0,0,0,0
"user_2940",1,1,0,0,0
"user_2941",1,1,0,0,0
"user_2942",0,0,0,0,0
"user_2943",1,0,0,0,0
"user_2944",1,0,0,0,0
"user_2945",1,1,0,0,0
"user_2946",0,0,0,0,0
"user_2947",1,0,0,0,0
"user_2948",1,0,0,0,0
"user_2949",1,0,0,0,0
"user_2950",1,1,1,0,0
"user_2951",1,1,0,0,0
"user_2952",1,0,0,0,0
"user_2953",0,0,0,0,0
"user_2954",1,0,0,0,0
"user_2955",1,0,0,0,0
"user_2956",0,0,0,0,0
"user_2957",1,0,0,0,0
"user_2958",1,0,0,0,0
"user_2959",1,0,0,0,0
"user_2960",1,0,0,0,0
"user_2961",0,0,0,0,0
"user_2962",1,0,0,0,0
"user_2963",1,1,1,1,1
"user_2964",1,0,0,0,0
"user_2965",1,1,1,0,0
"user_2966",1,0,0,0,0
"user_2967",0,0,0,0,0
"user_2968",1,0,0,0,0
"user_2969",1,0,0,0,0
"user_2970",1,0,0,0,0
"user_2971",1,0,0,0,0
"user_2972",1,0,0,0,0
"user_2973",1,0,0,0,0
"user_2974",1,0,0,0,0
"user_2975",1,0,0,0,0
"user_2976",1,1,0,0,0
"user_2977",0,0,0,0,0
"user_2978",1,0,0,0,0
"user_2979",0,1,0,0,0
"user_2980",1,0,0,0,0
"user_2981",1,0,0,0,0
"user_2982",1,0,0,0,0
"user_2983",1,0,0,0,0
"user_2984",1,1,1,1,1
"user_2985",1,0,0,0,0
"user_2986",0,0,0,0,0
"user_2987",0,0,0,0,0
"user_2988",1,0,0,0,0
"user_2989",1,1,0,0,0
"user_2990",1,0,0,0,0
"user_2991",1,0,0,0,0
"user_2992",1,0,0,0,0
"user_2993",0,0,0,0,0
"user_2994",1,0,0,0,0
"user_2995",0,1,0,0,0
"user_2996",1,0,0,0,0
"user_2997",0,0,0,0,0
"user_2998",1,1,1,0,0
"user_2999",1,1,0,0,0
"user_3000",1,0,0,0,0
"user_3001",1,0,0,0,0
"user_3002",0,0,0,0,0
"user_3003",1,1,0,0,0
"user_3004",1,0,0,0,0
"user_3005",1,0,0,0,0
"user_3006",1,1,0,0,0
"user_3007",1,0,0,0,0
"user_3008",1,0,0,0,0
"user_3009",0,0,0,0,0
"user_3010",0,1,0,0,0
"user_3011",0,0,0,0,0
"user_3012",1,1,0,0,0
"user_3013",1,0,0,0,0
"user_3014",1,0,0,0,0
"user_3015",1,1,0,0,0
"user_3016",1,0,0,0,0
"user_3017",0,0,0,0,0
"user_3018",1,0,0,0,0
"user_3019",0,0,0,0,0
"user_3020",1,0,0,0,0
"user_3021",1,0,0,0,0
"user_3022",1,1,0,0,0
"user_3023",1,0,0,0,0
"user_3024",1,1,0,0,0
"user_3025",1,0,0,0,0
"user_3026",0,0,0,0,0
"user_3027",0,0,0,0,0
"user_3028",0,0,0,0,0
"user_3029",1,1,0,0,0
"user_3030",0,1,0,0,0
"user_3031",1,1,0,0,0
"user_3032",1,0,0,0,0
"user_3033",1,0,0,0,0
"user_3034",1,1,0,0,0
"user_3035",1,0,0,0,0
"user_3036",1,1,0,0,0
"user_3037",1,0,0,0,0
"user_3038",1,0,0,0,0
"user_3039",1,0,0,0,0
"user_3040",0,1,0,0,0
"user_3041",1,1,0,0,0
"user_3042",1,1,1,1,0
"user_3043",1,0,0,0,0
"user_3044",1,0,0,0,0
"user_3045",1,0,0,0,0
"user_3046",1,0,0,0,0
"user_3047",1,0,0,0,0
"user_3048",1,0,0,0,0
"user_3049",1,0,0,0,0
"user_3050",0,1,0,0,0
"user_3051",1,0,0,0,0
"user_3052",1,0,0,0,0
"user_3053",0,0,0,0,0
"user_3054",1,1,1,1,0
"user_3055",1,0,0,0,0
"user_3056",0,0,0,0,0
"user_3057",1,0,0,0,0
"user_3058",1,0,0,0,0
"user_3059",1,0,0,0,0
"user_3060",0,1,0,0,0
"user_3061",0,0,0,0,0
"user_3062",1,0,0,0,0
"user_3063",1,1,0,0,0
"user_3064",1,0,0,0,0
"user_3065",1,0,0,0,0
"user_3066",1,1,0,0,0
"user_3067",1,0,0,0,0
"user_3068",0,0,0,0,0
"user_3069",1,0,0,0,0
"user_3070",1,0,0,0,0
"user_3071",0,0,0,0,0
"user_3072",0,0,0,0,0
"user_3073",1,0,0,0,0
"user_3074",1,0,0,0,0
"user_3075",1,0,0,0,0
"user_3076",0,0,0,0,0
"user_3077",1,0,0,0,0
"user_3078",1,0,0,0,0
"user_3079",1,0,0,0,0
"user_3080",1,0,0,0,0
"user_3081",0,0,0,0,0
"user_3082",1,0,0,0,0
"user_3083",1,0,0,0,0
"user_3084",1,0,0,0,0
"user_3085",1,0,0,0,0
"user_3086",1,1,1,0,0
"user_3087",0,1,1,1,0
"user_3088",1,1,1,1,0
"user_3089",1,0,0,0,0
"user_3090",1,1,0,0,0
"user_3091",0,0,0,0,0
"user_3092",1,0,0,0,0
"user_3093",1,1,0,0,0
"user_3094",1,0,0,0,0
"user_3095",1,0,0,0,0
"user_3096",1,0,0,0,0
"user_3097",1,0,0,0,0
"user_3098",1,0,0,0,0
"user_3099",1,0,0,0,0
"user_3100",1,0,0,0,0
"user_3101",1,0,0,0,0
"user_3102",0,1,0,0,0
"user_3103",1,0,0,0,0
"user_3104",1,0,0,0,0
"user_3105",1,0,0,0,0
"user_3106",1,0,0,0,0
"user_3107",0,1,1,1,0
"user_3108",1,0,0,0,0
"user_3109",0,0,0,0,0
"user_3110",1,1,1,1,0
"user_3111",1,0,0,0,0
"user_3112",1,0,0,0,0
"user_3113",1,0,0,0,0
"user_3114",1,0,0,0,0
"user_3115",1,0,0,0,0
"user_3116",0,0,0,0,0
"user_3117",1,0,0,0,0
"user_3118",0,1,1,1,0
"user_3119",1,0,0,0,0
"user_3120",1,1,1,0,0
"user_3121",1,0,0,0,0
"user_3122",1,0,0,0,0
"user_3123",0,0,0,0,0
"user_3124",0,0,0,0,0
"user_3125",1,1,1,0,0
"user_3126",0,0,0,0,0
"user_3127",1,0,0,0,0
"user_3128",1,0,0,0,0
"user_3129",1,0,0,0,0
"user_3130",0,0,0,0,0
"user_3131",1,0,0,0,0
"user_3132",1,0,0,0,0
"user_3133",0,1,0,0,0
"user_3134",1,1,0,0,0
"user_3135",1,0,0,0,0
"user_3136",1,0,0,0,0
"user_3137",1,1,0,0,0
"user_3138",1,0,0,0,0
"user_3139",1,0,0,0,0
"user_3140",1,0,0,0,0
"user_3141",0,1,1,0,0
"user_3142",1,0,0,0,0
"user_3143",1,0,0,0,0
"user_3144",1,1,0,0,0
"user_3145",1,1,0,0,0
"user_3146",1,1,1,0,0
"user_3147",1,1,0,0,0
"user_3148",0,0,0,0,0
"user_3149",1,1,0,0,0
"user_3150",1,1,1,1,1
"user_3151",1,0,0,0,0
"user_3152",0,0,0,0,0
"user_3153",1,0,0,0,0
"user_3154",1,0,0,0,0
"user_3155",1,0,0,0,0
"user_3156",1,0,0,0,0
"user_3157",1,0,0,0,0
"user_3158",1,1,0,0,0
"user_3159",1,1,0,0,0
"user_3160",1,1,1,1,0
"user_3161",1,0,0,0,0
"user_3162",1,0,0,0,0
"user_3163",0,0,0,0,0
"user_3164",1,0,0,0,0
"user_3165",1,0,0,0,0
"user_3166",1,0,0,0,0
"user_3167",1,0,0,0,0
"user_3168",1,1,1,0,0
"user_3169",1,0,0,0,0
"user_3170",1,0,0,0,0
"user_3171",1,0,0,0,0
"user_3172",1,0,0,0,0
"user_3173",1,0,0,0,0
"user_3174",0,0,0,0,0
"user_3175",1,0,0,0,0
"user_3176",1,0,0,0,0
"user_3177",0,0,0,0,0
"user_3178",1,0,0,0,0
"user_3179",1,1,1,0,0
"user_3180",0,0,0,0,0
"user_3181",1,0,0,0,0
"user_3182",0,1,1,1,1
"user_3183",1,1,0,0,0
"user_3184",1,1,0,0,0
"user_3185",1,1,0,0,0
"user_3186",1,1,0,0,0
"user_3187",1,0,0,0,0
"user_3188",1,0,0,0,0
"user_3189",1,1,0,0,0
"user_3190",1,0,0,0,0
"user_3191",1,1,0,0,0
"user_3192",1,1,0,0,0
"user_3193",1,0,0,0,0
"user_3194",0,0,0,0,0
"user_3195",0,0,0,0,0
"user_3196",1,0,0,0,0
"user_3197",1,0,0,0,0
"user_3198",1,1,0,0,0
"user_3199",1,0,0,0,0
"user_3200",1,1,1,1,1
"user_3201",1,1,0,0,0
"user_3202",1,1,0,0,0
"user_3203",1,0,0,0,0
"user_3204",1,1,0,0,0
"user_3205",1,0,0,0,0
"user_3206",1,0,0,0,0
"user_3207",1,0,0,0,0
"user_3208",1,0,0,0,0
"user_3209",1,0,0,0,0
"user_3210",1,0,0,0,0
"user_3211",1,0,0,0,0
"user_3212",1,0,0,0,0
"user_3213",0,1,0,0,0
"user_3214",1,1,0,0,0
"user_3215",0,0,0,0,0
"user_3216",1,0,0,0,0
"user_3217",0,0,0,0,0
"user_3218",1,0,0,0,0
"user_3219",0,0,0,0,0
"user_3220",1,1,0,0,0
"user_3221",0,0,0,0,0
"user_3222",1,0,0,0,0
"user_3223",0,1,1,1,1
"user_3224",1,1,0,0,0
"user_3225",1,1,0,0,0
"user_3226",1,0,0,0,0
"user_3227",1,0,0,0,0
"user_3228",1,0,0,0,0
"user_3229",1,0,0,0,0
"user_3230",1,0,0,0,0
"user_3231",1,0,0,0,0
"user_3232",1,0,0,0,0
"user_3233",1,0,0,0,0
"user_3234",1,1,0,0,0
"user_3235",0,0,0,0,0
"user_3236",1,0,0,0,0
"user_3237",0,0,0,0,0
"user_3238",1,0,0,0,0
"user_3239",1,0,0,0,0
"user_3240",1,0,0,0,0
"user_3241",1,0,0,0,0
"user_3242",1,1,0,0,0
"user_3243",0,1,1,1,1
"user_3244",0,0,0,0,0
"user_3245",1,1,0,0,0
"user_3246",0,1,0,0,0
"user_3247",0,0,0,0,0
"user_3248",1,0,0,0,0
"user_3249",1,0,0,0,0
"user_3250",1,0,0,0,0
"user_3251",1,0,0,0,0
"user_3252",1,1,1,0,0
"user_3253",1,0,0,0,0
"user_3254",1,0,0,0,0
"user_3255",0,0,0,0,0
"user_3256",1,0,0,0,0
"user_3257",1,1,1,0,0
"user_3258",0,0,0,0,0
"user_3259",0,1,0,0,0
"user_3260",1,0,0,0,0
"user_3261",1,1,0,0,0
"user_3262",1,0,0,0,0
"user_3263",1,0,0,0,0
"user_3264",1,1,1,1,0
"user_3265",1,1,1,0,0
"user_3266",0,0,0,0,0
"user_3267",0,1,0,0,0
"user_3268",1,0,0,0,0
"user_3269",1,0,0,0,0
"user_3270",1,0,0,0,0
"user_3271",1,0,0,0,0
"user_3272",1,1,1,0,0
"user_3273",0,1,0,0,0
"user_3274",1,0,0,0,0
"user_3275",0,0,0,0,0
"user_3276",0,0,0,0,0
"user_3277",1,0,0,0,0
"user_3278",1,0,0,0,0
"user_3279",1,1,1,0,0
"user_3280",1,1,0,0,0
"user_3281",1,0,0,0,0
"user_3282",1,1,0,0,0
"user_3283",1,0,0,0,0
"user_3284",1,0,0,0,0
"user_3285",0,0,0,0,0
"user_3286",1,1,0,0,0
"user_3287",0,0,0,0,0
"user_3288",1,0,0,0,0
"user_3289",0,0,0,0,0
"user_3290",1,0,0,0,0
"user_3291",1,0,0,0,0
"user_3292",1,0,0,0,0
"user_3293",1,0,0,0,0
"user_3294",1,1,1,0,0
"user_3295",1,0,0,0,0
"user_3296",1,0,0,0,0
"user_3297",0,0,0,0,0
"user_3298",1,1,1,0,0
"user_3299",1,0,0,0,0
"user_3300",0,0,0,0,0
"user_3301",1,0,0,0,0
"user_3302",1,0,0,0,0
"user_3303",1,1,0,0,0
"user_3304",1,1,0,0,0
"user_3305",0,0,0,0,0
"user_3306",1,0,0,0,0
"user_3307",1,0,0,0,0
"user_3308",1,0,0,0,0
"user_3309",1,1,1,1,1
"user_3310",1,0,0,0,0
"user_3311",1,0,0,0,0
"user_3312",1,0,0,0,0
"user_3313",1,1,0,0,0
"user_3314",0,0,0,0,0
"user_3315",1,0,0,0,0
"user_3316",1,0,0,0,0
"user_3317",0,0,0,0,0
"user_3318",1,0,0,0,0
"user_3319",1,1,0,0,0
"user_3320",1,0,0,0,0
"user_3321",0,1,0,0,0
"user_3322",1,1,0,0,0
"user_3323",1,0,0,0,0
"user_3324",1,1,0,0,0
"user_3325",1,0,0,0,0
"user_3326",1,0,0,0,0
"user_3327",1,1,1,1,1
"user_3328",0,0,0,0,0
"user_3329",1,0,0,0,0
"user_3330",1,0,0,0,0
"user_3331",1,0,0,0,0
"user_3332",1,0,0,0,0
"user_3333",0,0,0,0,0
"user_3334",1,0,0,0,0
"user_3335",0,0,0,0,0
"user_3336",1,0,0,0,0
"user_3337",1,0,0,0,0
"user_3338",1,1,1,0,0
"user_3339",0,0,0,0,0
"user_3340",1,1,1,0,0
"user_3341",1,1,0,0,0
"user_3342",0,0,0,0,0
"user_3343",0,0,0,0,0
"user_3344",1,0,0,0,0
"user_3345",1,0,0,0,0
"user_3346",1,0,0,0,0
"user_3347",1,1,0,0,0
"user_3348",0,1,0,0,0
"user_3349",0,1,1,0,0
"user_3350",1,0,0,0,0
"user_3351",0,0,0,0,0
"user_3352",1,0,0,0,0
"user_3353",0,1,0,0,0
"user_3354",1,0,0,0,0
"user_3355",1,1,1,1,1
"user_3356",1,1,0,0,0
"user_3357",1,1,0,0,0
"user_3358",1,0,0,0,0
"user_3359",0,0,0,0,0
"user_3360",1,0,0,0,0
"user_3361",1,1,0,0,0
"user_3362",1,0,0,0,0
"user_3363",1,0,0,0,0
"user_3364",0,1,0,0,0
"user_3365",1,0,0,0,0
"user_3366",1,1,0,0,0
"user_3367",0,1,0,0,0
"user_3368",1,0,0,0,0
"user_3369",1,1,0,0,0
"user_3370",1,0,0,0,0
"user_3371",1,0,0,0,0
"user_3372",1,0,0,0,0
"user_3373",1,0,0,0,0
"user_3374",0,0,0,0,0
"user_3375",1,0,0,0,0
"user_3376",0,0,0,0,0
"user_3377",1,0,0,0,0
"user_3378",0,0,0,0,0
"user_3379",1,0,0,0,0
"user_3380",1,0,0,0,0
"user_3381",0,1,0,0,0
"user_3382",1,0,0,0,0
"user_3383",1,0,0,0,0
"user_3384",1,0,0,0,0
"user_3385",1,1,1,0,0
"user_3386",1,0,0,0,0
"user_3387",0,1,0,0,0
"user_3388",1,1,0,0,0
"user_3389",1,0,0,0,0
"user_3390",1,1,1,0,0
"user_3391",1,1,0,0,0
"user_3392",1,1,0,0,0
"user_3393",1,0,0,0,0
"user_3394",1,0,0,0,0
"user_3395",1,0,0,0,0
"user_3396",0,0,0,0,0
"user_3397",1,1,0,0,0
"user_3398",1,0,0,0,0
"user_3399",1,0,0,0,0
"user_3400",1,0,0,0,0
"user_3401",1,0,0,0,0
"user_3402",1,0,0,0,0
"user_3403",1,0,0,0,0
"user_3404",1,0,0,0,0
"user_3405",1,1,0,0,0
"user_3406",1,0,0,0,0
"user_3407",0,0,0,0,0
"user_3408",1,0,0,0,0
"user_3409",0,0,0,0,0
"user_3410",1,1,1,1,0
"user_3411",1,0,0,0,0
"user_3412",1,0,0,0,0
"user_3413",1,0,0,0,0
"user_3414",0,0,0,0,0
"user_3415",0,1,1,0,0
"user_3416",1,1,0,0,0
"user_3417",0,0,0,0,0
"user_3418",1,0,0,0,0
"user_3419",0,0,0,0,0
"user_3420",1,0,0,0,0
"user_3421",1,0,0,0,0
"user_3422",1,0,0,0,0
"user_3423",0,0,0,0,0
"user_3424",1,0,0,0,0
"user_3425",1,1,0,0,0
"user_3426",1,0,0,0,0
"user_3427",1,1,1,1,1
"user_3428",1,1,0,0,0
"user_3429",1,1,0,0,0
"user_3430",1,0,0,0,0
"user_3431",1,0,0,0,0
"user_3432",1,0,0,0,0
"user_3433",1,0,0,0,0
"user_3434",1,0,0,0,0
"user_3435",1,0,0,0,0
"user_3436",1,0,0,0,0
"user_3437",0,0,0,0,0
"user_3438",0,1,0,0,0
"user_3439",1,1,0,0,0
"user_3440",1,0,0,0,0
"user_3441",1,0,0,0,0
"user_3442",1,0,0,0,0
"user_3443",1,1,0,0,0
"user_3444",1,1,0,0,0
"user_3445",1,0,0,0,0
"user_3446",1,1,1,0,0
"user_3447",1,0,0,0,0
"user_3448",1,0,0,0,0
"user_3449",1,0,0,0,0
"user_3450",1,0,0,0,0
"user_3451",1,0,0,0,0
"user_3452",1,1,0,0,0
"user_3453",1,0,0,0,0
"user_3454",1,1,0,0,0
"user_3455",1,0,0,0,0
"user_3456",1,0,0,0,0
"user_3457",1,1,0,0,0
"user_3458",1,0,0,0,0
"user_3459",1,0,0,0,0
"user_3460",1,0,0,0,0
"user_3461",0,0,0,0,0
"user_3462",1,0,0,0,0
"user_3463",1,1,1,1,0
"user_3464",1,0,0,0,0
"user_3465",1,1,1,0,0
"user_3466",0,0,0,0,0
"user_3467",0,0,0,0,0
"user_3468",1,0,0,0,0
"user_3469",1,0,0,0,0
"user_3470",1,0,0,0,0
"user_3471",1,0,0,0,0
"user_3472",1,0,0,0,0
"user_3473",1,1,0,0,0
"user_3474",1,0,0,0,0
"user_3475",1,1,0,0,0
"user_3476",1,0,0,0,0
"user_3477",1,0,0,0,0
"user_3478",1,0,0,0,0
"user_3479",1,0,0,0,0
"user_3480",0,1,0,0,0
"user_3481",1,0,0,0,0
"user_3482",1,1,0,0,0
"user_3483",1,1,1,0,0
"user_3484",1,0,0,0,0
"user_3485",1,0,0,0,0
"user_3486",1,0,0,0,0
"user_3487",0,0,0,0,0
"user_3488",0,0,0,0,0
"user_3489",0,0,0,0,0
"user_3490",1,0,0,0,0
"user_3491",1,0,0,0,0
"user_3492",1,1,0,0,0
"user_3493",1,0,0,0,0
"user_3494",0,1,0,0,0
"user_3495",1,1,0,0,0
"user_3496",1,0,0,0,0
"user_3497",0,0,0,0,0
"user_3498",1,0,0,0,0
"user_3499",1,0,0,0,0
"user_3500",1,1,0,0,0
"user_3501",1,0,0,0,0
"user_3502",1,0,0,0,0
"user_3503",0,1,1,1,0
"user_3504",1,1,0,0,0
"user_3505",1,0,0,0,0
"user_3506",1,0,0,0,0
"user_3507",1,1,0,0,0
"user_3508",1,1,0,0,0
"user_3509",1,0,0,0,0
"user_3510",0,0,0,0,0
"user_3511",0,1,1,1,1
"user_3512",1,0,0,0,0
"user_3513",1,0,0,0,0
"user_3514",1,1,0,0,0
"user_3515",1,0,0,0,0
"user_3516",1,0,0,0,0
"user_3517",1,0,0,0,0
"user_3518",1,0,0,0,0
"user_3519",1,0,0,0,0
"user_3520",1,1,0,0,0
"user_3521",1,0,0,0,0
"user_3522",1,0,0,0,0
"user_3523",1,1,0,0,0
"user_3524",1,1,0,0,0
"user_3525",1,0,0,0,0
"user_3526",1,0,0,0,0
"user_3527",1,0,0,0,0
"user_3528",1,0,0,0,0
"user_3529",0,1,0,0,0
"user_3530",0,0,0,0,0
"user_3531",1,0,0,0,0
"user_3532",0,0,0,0,0
"user_3533",1,1,0,0,0
"user_3534",1,1,0,0,0
"user_3535",1,1,0,0,0
"user_3536",1,0,0,0,0
"user_3537",0,0,0,0,0
"user_3538",1,0,0,0,0
"user_3539",1,0,0,0,0
"user_3540",1,1,0,0,0
"user_3541",1,0,0,0,0
"user_3542",0,0,0,0,0
"user_3543",1,1,1,0,0
"user_3544",1,1,0,0,0
"user_3545",0,0,0,0,0
"user_3546",0,1,0,0,0
"user_3547",1,0,0,0,0
"user_3548",1,0,0,0,0
"user_3549",1,1,0,0,0
